timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW
2024/5/6 19:19,126.4,28.76,451613,57.1,56.1,45.1,45.2,221,232,457,437,50,1686.1
2024/5/6 19:20,128.6,31.9,422631,56.1,56.1,43.8,41.6,208,210,469,446,50,1669.9
2024/5/6 19:21,127.1,30.92,446825,57.8,56.4,38.6,45.1,204,213,450,470,49.77,1675.3
2024/5/6 19:22,128.7,26.98,439263,56.3,59.2,45.4,44,211,212,453,451,50,1730.3
2024/5/6 19:23,130.3,29.22,446682,60.7,60,44.3,44.8,210,232,462,458,49.88,1751.6
2024/5/6 19:24,127.6,32.52,435881,55.4,53.3,44.3,43.4,212,209,471,460,50,1643.4
2024/5/6 19:25,126.9,31.22,452677,57.8,55.9,48.4,43.8,205,207,467,459,50,1747.4
2024/5/6 19:26,128.9,31.78,450467,55.3,54.5,44.8,45.1,202,222,438,466,49.82,1681.5
2024/5/6 19:27,129.4,31.33,447762,55.2,56.4,42.4,42.2,226,198,457,462,50,1657.3
2024/5/6 19:28,126,34.46,449615,53.3,56.6,45.4,42.1,214,223,446,429,50,1652.3
2024/5/6 19:29,126.6,31,437359,57.7,53.4,44.2,40.5,213,200,449,462,50,1659.7
2024/5/6 19:30,128.3,29.46,438421,55.8,57.6,46.3,44.3,203,209,437,448,49.88,1739.9
2024/5/6 19:31,127.1,28.15,449452,59,55.9,42.8,44.9,233,228,450,459,50,1656.9
2024/5/6 19:32,125.9,31.08,437345,57.7,58.4,42.4,42.1,213,207,443,439,50,1701.9
2024/5/6 19:33,128.1,24.37,455107,57.1,56.9,43,41.5,191,218,451,462,50,1699.3
2024/5/6 19:34,128.3,30.03,441008,54,53.4,40.6,43.9,217,228,459,448,49.98,1592.8
2024/5/6 19:35,126.8,29.99,447667,58,58.1,43.2,45.3,205,200,456,447,49.91,1747.3
2024/5/6 19:36,127.4,27.11,460500,55.5,54.2,47.2,40.7,225,216,463,463,49.89,1627.4
2024/5/6 19:37,126.4,28.21,438112,54,54.4,42.6,43.1,226,222,447,446,49.82,1611.8
2024/5/6 19:38,125.6,32.57,444367,57.7,56.2,41.3,46.3,225,197,432,453,49.73,1711.1
2024/5/6 19:39,126.5,31.14,452305,54.4,56.3,43,42.5,208,201,472,454,50,1654.7
2024/5/6 19:40,127.3,30.84,451537,52.7,53.4,44.5,42.9,212,233,459,456,50,1592.7
2024/5/6 19:41,125,31.37,441360,59.5,56.6,42.5,45.5,217,200,460,449,49.61,1744.3
2024/5/6 19:42,126.6,30.85,439904,55.8,56.7,44.2,43.7,224,210,459,449,49.31,1666.2
2024/5/6 19:43,127.3,33.74,442228,53.4,56.6,44.5,44.9,201,190,456,447,50,1716.8
2024/5/6 19:44,129,30.96,455731,55,53.5,44,45.7,215,204,465,463,50,1672.3
2024/5/6 19:45,126.7,27.02,441971,55.5,57.2,43.9,47,236,223,445,454,49.75,1674.3
2024/5/6 19:46,125.3,34.76,444885,59.2,58.1,47.6,46.3,207,225,462,464,50,1761
2024/5/6 19:47,126.9,31.62,440901,53.6,54.2,44.4,47.8,213,223,457,462,49.58,1658.5
2024/5/6 19:48,126.3,29.24,450016,54.2,54.8,42.5,48,245,213,454,461,50,1637.4
2024/5/6 19:49,128,27.6,445672,58.9,58.5,45.5,45.3,211,201,447,447,50,1773.8
2024/5/6 19:50,126.6,31.74,436456,56,60.1,43.9,44.3,195,219,456,454,50,1742.2
2024/5/6 19:51,123.1,30.47,436789,57.4,56.6,44.2,43.6,213,208,450,429,50,1705
2024/5/6 19:52,132.7,34.71,428607,55.9,56,46.1,42.6,234,194,463,434,50,1687.4
2024/5/6 19:53,127.3,29.93,438001,61,57.3,46.7,40.6,226,214,447,415,50,1738.5
2024/5/6 19:54,127.2,28.72,451060,54.4,59.6,41.8,43,202,229,440,449,49.92,1685.3
2024/5/6 19:55,124.8,33.07,455355,57.5,55.2,47.5,46.4,219,227,459,468,50,1698.8
2024/5/6 19:56,124.9,33.16,450305,60,56,43.9,42.5,211,228,478,460,49.77,1679.1
2024/5/6 19:57,127,31.28,449314,56.2,55.9,43.9,46.9,223,217,456,444,50,1694.3
2024/5/6 19:58,127.6,32.57,443922,55.4,54.1,42,44,206,202,451,469,50,1663.4
2024/5/6 19:59,128.1,30.8,451190,58.5,58.7,45.5,46.2,219,221,474,450,50,1732.4
2024/5/6 20:00,127.4,31.49,447337,59,57.5,41.2,46.2,236,215,458,470,49.97,1683.6
2024/5/6 20:01,125.3,33.84,459540,55.4,52.9,45.1,42.7,182,210,451,433,50,1689.1
2024/5/6 20:02,123.3,32.51,444373,59.9,56.9,47.3,47.6,221,221,473,453,50,1747.1
2024/5/6 20:03,126.9,30.54,455962,57.1,60.3,43.4,47.8,229,219,444,440,50,1737.9
2024/5/6 20:04,126.2,34.36,452268,58,57.5,46.2,45.2,195,206,449,451,50,1777
2024/5/6 20:05,125.1,25.08,451215,60,60.2,44.2,39.6,205,205,457,431,49.64,1754.2
2024/5/6 20:06,128.3,36.14,429297,58.5,55.9,41.2,42.3,209,200,486,444,49.85,1675.4
2024/5/6 20:07,124.6,26.76,452880,57,58.9,44.3,41,205,216,441,464,50,1711.4
2024/5/6 20:08,127.9,29.47,444483,55.7,59.6,43.7,43.7,204,224,439,459,49.91,1709.9
2024/5/6 20:09,124.9,30.96,442009,62.4,56.9,45.8,42.8,209,206,455,459,49.8,1763.7
2024/5/6 20:10,127.2,30.71,433755,55.4,56.2,43.3,44.9,224,201,470,451,50,1679.6
2024/5/6 20:11,128.4,33.61,445631,57.6,59.2,45,41.5,231,219,463,445,49.88,1680.9
2024/5/6 20:12,126.5,28.46,446002,58,58.1,41.9,39.3,229,232,444,449,49.86,1634
2024/5/6 20:13,129.5,31.78,435367,58.1,58.9,44.9,46,225,237,439,458,49.56,1708.6
2024/5/6 20:14,129.8,29.69,434062,61.3,57.8,44.1,46.1,235,231,445,459,50,1722.3
2024/5/6 20:15,127.3,31.89,449799,57.1,56.9,43.8,39.4,238,213,454,433,50,1636.6
2024/5/6 20:16,127.7,31.01,452938,56.8,56.9,44.1,42.9,215,202,456,454,50,1693.1
2024/5/6 20:17,128.5,31.42,447544,60.1,56.3,43.4,43.2,230,221,450,457,49.64,1694.2
2024/5/6 20:18,127.7,29.83,455287,56.8,57.8,44.3,42.8,218,212,449,444,49.93,1697.4
2024/5/6 20:19,127.6,29.95,445447,58.8,56.7,43.6,46.6,211,211,449,459,49.96,1740.7
2024/5/6 20:20,126.1,31.96,445761,57.4,57.6,42.1,44.3,213,236,460,439,49.86,1675
2024/5/6 20:21,124.4,33.62,438918,58.9,55.5,41.4,40.5,225,230,457,456,50,1628
2024/5/6 20:22,124.8,29.78,433830,58.5,55.4,43,45.5,231,221,460,420,50,1694.6
2024/5/6 20:23,130.4,29.12,461208,56.3,58.2,43.4,44.3,220,212,456,446,49.72,1709
2024/5/6 20:24,127.3,32.84,455479,53.4,57.8,38,44.2,208,213,430,444,49.75,1644
2024/5/6 20:25,126.5,31.24,435347,53.7,56.2,44.1,45.3,207,195,452,468,50,1694.4
2024/5/6 20:26,128.7,33.42,447792,53.4,59.8,48.4,40.2,191,226,444,448,50,1719.8
2024/5/6 20:27,125.7,29.09,445804,56.9,55.4,45.4,44,217,229,471,440,49.74,1661.4
2024/5/6 20:28,127.7,26.92,444471,52.4,58,43.7,45,217,204,439,464,49.82,1680.2
2024/5/6 20:29,126.9,30.06,443450,56.8,58,42.4,42.9,201,206,429,453,49.72,1717.2
2024/5/6 20:30,127.5,29.49,449831,57.4,57.2,40.6,43.1,219,225,462,456,50,1644.7
2024/5/6 20:31,126.3,31.23,453385,58.8,59.6,45.8,43.1,219,209,455,445,49.92,1747.1
2024/5/6 20:32,125.3,29.85,450117,58.1,60.4,44.9,45.8,195,227,454,469,50,1762.8
2024/5/6 20:33,125.5,33.31,445993,58.9,54.8,41.6,41.8,209,204,457,448,49.4,1677.3
2024/5/6 20:34,125.6,30.75,445758,57.9,52.6,46,43.6,230,209,451,449,49.64,1667.3
2024/5/6 20:35,126.8,31.87,454570,56.5,56.1,45.7,43,205,219,447,457,50,1708.4
2024/5/6 20:36,124.4,31.9,450842,56.9,55.2,42.7,46.9,213,209,454,458,50,1690.4
2024/5/6 20:37,124.9,32.01,447775,55.4,56.2,43.4,44.3,215,208,440,481,50,1676.7
2024/5/6 20:38,126.9,31.48,446965,57.6,60.8,44.5,44,213,208,470,465,49.83,1749.3
2024/5/6 20:39,126.5,32.83,450074,54,62.5,45.1,39.8,221,221,444,455,49.78,1692.6
2024/5/6 20:40,127,29.58,443624,59.3,55.2,41.8,41.3,224,224,438,440,49.75,1648.8
2024/5/6 20:41,126.6,35.09,454003,55.2,57.6,45.2,45.5,228,219,457,439,50,1692.4
2024/5/6 20:42,130.5,31.01,438883,57.5,57.5,44.1,43.6,209,204,442,453,49.96,1738.4
2024/5/6 20:43,126.9,28.34,444258,57.8,57.8,46.2,45.2,219,229,467,474,50,1707
2024/5/6 20:44,126.1,32.11,452498,59.5,54.4,45.5,45.6,223,216,428,469,50,1695.3
2024/5/6 20:45,126.8,29.53,438606,53.8,59.6,44.1,46.4,211,225,432,458,50,1691.8
2024/5/6 20:46,128.2,33.34,435144,56.5,59,45.9,41.8,204,197,448,434,50,1746.8
2024/5/6 20:47,126.6,37.21,448293,58.3,56.2,41,47.5,215,227,454,440,49.62,1697.2
2024/5/6 20:48,127.7,29.74,434276,60.7,59.6,43.3,44.7,206,208,443,448,49.61,1785.1
2024/5/6 20:49,127.2,32.55,437517,57.1,54.3,42.1,44.9,204,207,449,451,50,1694.8
2024/5/6 20:50,126.2,27.35,454021,56,53.8,42.9,40.4,215,218,473,447,49.57,1610.6
2024/5/6 20:51,126.8,32.89,446390,61.2,57.7,42.9,45.3,210,188,444,466,49.71,1789.3
2024/5/6 20:52,129,29.56,458372,58.8,58,41.5,42.3,215,217,433,469,49.88,1687.2
2024/5/6 20:53,127,30.23,438509,59.9,56.9,45.9,44.3,194,209,449,447,50,1768.4
2024/5/6 20:54,125.1,29.05,447457,54.8,59.4,45.5,47.7,211,230,439,447,50,1746.3
2024/5/6 20:55,126.1,33.65,451465,58.2,55.9,42.8,44.8,186,216,459,448,50,1721.7
2024/5/6 20:56,123.4,34.36,438965,55,59.6,39.4,44.4,200,201,458,447,49.95,1713.6
2024/5/6 20:57,126.8,31.92,456643,54.6,58.8,43,44.8,212,203,451,457,49.62,1702.8
2024/5/6 20:58,128.5,29.71,452535,58.4,60.9,43.9,42.5,227,183,457,448,50,1780.4
2024/5/6 20:59,124.5,35.87,435635,58.5,53.7,46.7,40.9,219,242,439,465,49.55,1649.1
2024/5/6 21:00,126.8,30.03,448268,56.3,56.2,42.9,45.3,214,183,463,449,49.9,1716.9
2024/5/6 21:01,128,26.52,451718,60.1,55.4,46,44.3,208,206,445,443,50,1747.6
2024/5/6 21:02,128.2,33.09,443971,56.5,58.8,43,46.6,210,221,472,452,49.8,1719
2024/5/6 21:03,128.4,29.2,436913,56.7,60.4,45.2,42.2,228,230,448,450,49.53,1689.3
2024/5/6 21:04,123.7,34.45,451040,57.2,56.5,45.6,41.5,199,234,447,452,50,1679
2024/5/6 21:05,127.3,31.04,466563,56.8,58.4,45.2,45.4,204,211,450,449,50,1740.4
2024/5/6 21:06,124.2,33.52,445838,59.8,60.1,42.1,42.7,225,219,459,428,50,1714.2
2024/5/6 21:07,125,35.53,461549,55.2,57.9,43.3,40.9,208,209,469,444,50,1665.3
2024/5/6 21:08,127.7,29.02,443038,55.7,58.7,45.2,42.9,236,194,456,462,49.71,1706.5
2024/5/6 21:09,126.7,30.65,450841,54.9,53.3,40.9,41.9,221,200,478,446,49.54,1602.5
2024/5/6 21:10,127.6,31.89,455350,61,60.4,45.6,41,226,192,442,430,49.72,1790.9
2024/5/6 21:11,125.1,35.94,449172,56.6,56.7,41.6,44.9,193,216,450,453,49.74,1703.5
2024/5/6 21:12,128.7,30.47,446918,55.7,62.6,41.3,45.2,225,208,439,463,,1737.3
2024/5/6 21:13,127.5,30.64,455171,56.7,55.6,43,43.4,202,210,446,472,50,1685
2024/5/6 21:14,127.8,33.34,464554,59,58.2,42.6,47.7,221,220,444,461,49.58,1733.3
2024/5/6 21:15,124.8,30.72,451889,58.6,58.9,44.4,43.5,208,215,434,464,49.48,1746.8
2024/5/6 21:16,128.2,32.56,445417,56.1,52.3,44.6,45.3,215,220,463,462,50,1645.6
2024/5/6 21:17,125.9,28.32,448089,56.5,60.8,44.2,40.9,199,234,459,454,50,1695.9
2024/5/6 21:18,125.5,37.75,469826,54.4,58.8,42,41.7,192,203,447,438,49.65,1711.3
2024/5/6 21:19,127.3,28.86,450809,57.6,54.3,46.4,46.2,214,190,456,451,49.95,1751
2024/5/6 21:20,127.3,31.44,445036,59.9,58,44.1,46.4,209,205,447,460,49.98,1770
2024/5/6 21:21,125.1,32.18,440692,56.1,58,45.9,43.6,202,210,449,453,49.77,1737.2
2024/5/6 21:22,129.4,37.06,435307,58.6,57,39.4,45.2,192,218,458,466,49.74,1706.2
2024/5/6 21:23,129.1,28.99,452885,56.2,56.1,45.1,44.7,180,221,452,455,49.89,1731.2
2024/5/6 21:24,127.3,37.27,455275,55.1,57.2,42.9,45.1,219,199,452,448,49.95,1686.8
2024/5/6 21:25,127,34.22,446926,58.7,59.1,45.5,42,209,198,429,457,50,1756.6
2024/5/6 21:26,126.8,33.39,450042,62,59,47.6,49.2,205,229,462,443,49.69,1827.2
2024/5/6 21:27,124,29.9,440859,58.4,57.4,41.7,50.5,215,216,468,453,50,1748.4
2024/5/6 21:28,126.5,33.81,451349,56.5,57.8,45.7,42.8,224,216,464,449,49.74,1695.7
2024/5/6 21:29,126.5,30.59,454199,56.6,57.1,42.8,43.8,215,215,445,439,50,1680.7
2024/5/6 21:30,125.4,35.58,446128,61.2,55.4,40.3,45.6,207,214,464,461,49.71,1718.2
2024/5/6 21:31,125.8,30.01,463995,58,57.2,45.9,45.9,238,209,457,441,50,1722.6
2024/5/6 21:32,122.7,32.17,443836,55.8,55.9,47.7,43,205,204,441,455,49.8,1722.4
2024/5/6 21:33,124.6,31.08,452863,57.2,55.4,48.2,45.5,195,206,448,447,49.88,1764.2
2024/5/6 21:34,127.6,30.02,457444,57.8,52.5,44.6,43.7,213,238,451,456,49.97,1636.4
2024/5/6 21:35,128.8,34.36,450101,58.3,56.6,41.1,41.7,209,234,424,452,50,1661.6
2024/5/6 21:36,124.8,33.86,449274,60.4,58.9,43.6,43.4,223,223,454,445,49.75,1724.2
2024/5/6 21:37,126.5,35.56,439413,59.9,59.8,43.8,44.6,206,211,438,451,49.77,1772.4
2024/5/6 21:38,127.9,28.1,461765,57.8,58.3,46.2,44.8,210,219,439,453,50,1731
2024/5/6 21:39,125.4,35.23,449610,57.3,54.8,44,42.4,202,195,454,467,49.5,1699.5
2024/5/6 21:40,127.2,38.85,455330,58.2,57.1,39.9,43.5,222,224,448,474,50,1649.5
2024/5/6 21:41,126.2,31.48,456476,56.2,55.1,45.3,45.7,214,209,440,440,50,1704.6
2024/5/6 21:42,128,37.36,446130,59.4,61.2,44.2,45.2,209,212,454,444,49.91,1780
2024/5/6 21:43,124.3,31.98,449639,57,56.6,45.8,44,210,213,441,424,49.65,1721
2024/5/6 21:44,124.5,29.23,461958,58.4,56.4,44.5,43.9,212,210,441,438,49.94,1730.6
2024/5/6 21:45,126.6,31.91,442407,60.8,59.3,45.4,46.4,195,222,466,440,49.67,1792.5
2024/5/6 21:46,126.3,35.31,468430,58.5,57.3,44,46.4,226,231,454,426,50,1713.3
2024/5/6 21:47,126.1,30.61,445511,57.9,59.6,44.6,43.2,225,222,456,432,49.61,1704.1
2024/5/6 21:48,127,31.22,442096,56.4,55.2,42.2,38.2,212,213,471,448,49.82,1614.7
2024/5/6 21:49,124.7,34.23,452654,57.3,57.6,44.7,40.7,211,199,449,445,49.8,1711.7
2024/5/6 21:50,124.1,32.77,469325,55.2,58.5,43.6,41.1,200,212,444,446,50,1692.3
2024/5/6 21:51,125.4,34.24,436433,58.5,52.2,45,43.8,233,211,444,441,49.67,1663
2024/5/6 21:52,125.5,33.39,450656,53.2,56.1,41.6,45.2,230,222,474,485,50,1601.9
2024/5/6 21:53,125.7,34.01,455657,59.4,56.2,46.8,45.5,217,204,451,456,50,1742.5
2024/5/6 21:54,128,31.75,452179,58.9,57.6,44.5,42.2,222,201,440,451,49.66,1727.7
2024/5/6 21:55,127.2,33.42,455028,57.7,56.8,45.6,42.9,227,215,453,467,49.75,1688
2024/5/6 21:56,126.9,30.54,446292,56.4,58.1,44,43.8,224,223,444,449,50,1683.8
2024/5/6 21:57,126.4,36.1,447302,57.4,57,45.2,43.8,202,214,447,435,50,1733.5
2024/5/6 21:58,125.4,31.31,450975,53.9,59.8,39.5,43,208,223,471,443,50,1655.7
2024/5/6 21:59,124.8,35.74,443187,59.1,61.7,43.8,49.1,217,196,453,471,49.39,1818.1
2024/5/6 22:00,124.2,32.35,451931,57.2,54.5,42.4,44.6,214,217,436,447,49.65,1675.6
2024/5/6 22:01,125,33.45,449242,60.5,57.5,43.3,41.8,221,196,446,431,50,1729.8
2024/5/6 22:02,126,31.73,448655,58.3,59.7,46,44,219,244,429,461,50,1713.3
2024/5/6 22:03,124.3,30.44,455043,58,56.1,40.8,43.1,215,228,442,456,50,1662.1
2024/5/6 22:04,126.3,28.64,437977,58.3,58.1,45.5,43.5,180,216,464,444,50,1782.5
2024/5/6 22:05,125.7,30.38,450773,55.6,56.7,44.9,42.2,226,192,443,454,49.73,1686.2
2024/5/6 22:06,125.4,32.22,471208,56.6,55.5,46.6,42.3,222,195,483,467,50,1696
2024/5/6 22:07,127.7,33.58,444044,57.8,55.5,39.9,40.1,236,234,420,460,50,1588
2024/5/6 22:08,122.3,35.59,463080,56.9,52.6,45.2,43.5,206,198,446,449,49.91,1689.4
2024/5/6 22:09,125.4,31.97,453297,56.4,57.9,44.5,44.1,189,218,453,466,49.94,1725.4
2024/5/6 22:10,122.4,30.9,448100,57,58,43.9,42.9,209,233,452,470,49.9,1672.1
2024/5/6 22:11,126.3,29.51,442422,57.6,55.6,46.9,45.8,217,213,458,440,50,1728.7
2024/5/6 22:12,127.1,34.34,454168,62.2,57,39.8,43.9,206,197,448,478,50,1746.4
2024/5/6 22:13,123.9,36.61,464741,56.9,54.7,44.3,44.1,228,190,467,453,49.94,1688.6
2024/5/6 22:14,124.1,36.34,450064,56.2,58.6,46.1,44.5,204,216,437,460,50,1719.9
2024/5/6 22:15,123.4,34.96,452594,57.2,56.7,40.8,43.9,210,198,449,453,50,1698.5
2024/5/6 22:16,126,34.8,461388,60.6,59.1,45.2,44.1,209,212,438,459,50,1769.1
2024/5/6 22:17,125.4,37.47,456096,60.7,56.9,44.7,41.2,245,199,446,458,50,1707.3
2024/5/6 22:18,125.5,34.07,440855,61.5,55.6,39.7,46.2,201,204,448,445,49.87,1741.3
2024/5/6 22:19,125.3,34.87,454288,57.7,56.5,46.2,41.3,218,205,459,454,49.78,1712.5
2024/5/6 22:20,124.4,32.47,465659,58.9,60.6,42.2,45.8,197,208,439,465,49.91,1776.3
2024/5/6 22:21,127.6,29.89,453329,55.5,61.8,47.2,44.7,216,203,448,445,49.91,1773.5
2024/5/6 22:22,126.3,31.6,431757,56.9,54.6,45.2,42.9,200,215,452,464,50,1687.8
2024/5/6 22:23,124.1,33.3,456859,55.4,59.4,44.6,44.8,225,223,453,434,50,1699.1
2024/5/6 22:24,124.8,33.5,452229,58.5,55.4,46,43.4,222,207,438,460,50,1706.5
2024/5/6 22:25,124.5,38.18,439248,57.7,56.1,45.8,46,215,214,454,485,49.93,1714.1
2024/5/6 22:26,127.9,33.58,440511,58,58,40.1,42.6,195,200,465,457,49.24,1720
2024/5/6 22:27,126.9,36.34,461810,55.9,58.6,40.6,44,211,193,465,435,50,1709.4
2024/5/6 22:28,125.6,32.33,448214,59.3,56.1,43.7,42.5,208,216,448,462,50,1708.5
2024/5/6 22:29,128.3,32.65,446878,52.8,58.8,41.9,42.1,221,222,458,470,50,1628.9
2024/5/6 22:30,128,30.13,453917,57.1,60,47.3,43.8,200,188,449,458,49.85,1799.6
2024/5/6 22:31,125.4,31.61,449112,57.4,59.1,42,46.8,225,210,464,447,50,1725.7
2024/5/6 22:32,125.1,34.8,455131,53.6,55.7,44.2,45,223,216,459,440,50,1657.4
2024/5/6 22:33,125.2,33.52,452773,58.4,56.7,45.2,43.7,195,215,437,452,49.83,1745.2
2024/5/6 22:34,124.3,35.87,444859,57.3,59.4,48.9,43.8,209,204,449,458,50,1782.9
2024/5/6 22:35,128.3,33.99,450434,58.8,60.7,46.3,40.8,211,212,443,430,49.74,1761.9
2024/5/6 22:36,124.2,32.67,458130,61.6,55.1,42.7,42.3,223,222,450,468,50,1668.6
2024/5/6 22:37,127,38.94,454987,58.3,58.2,45.1,42.5,203,201,437,416,49.92,1763.8
2024/5/6 22:38,126.7,33.35,454061,59.6,59.1,45.4,44.3,214,230,450,463,49.99,1735.4
2024/5/6 22:39,125.2,36.51,470280,60.4,54.9,45.2,46,224,195,449,461,49.52,1755.3
2024/5/6 22:40,128.4,32.62,460694,58.6,59.7,42,43.7,214,222,450,464,49.73,1707.3
2024/5/6 22:41,123.3,35.41,461729,55.9,61.9,48.1,44.4,189,212,454,435,49.99,1805.7
2024/5/6 22:42,125.6,35.98,453647,54.4,59,41.6,44.1,205,205,433,464,50,1704.6
2024/5/6 22:43,124.9,34.19,456800,58.4,58.8,45.4,44.3,222,189,461,480,50,1758
2024/5/6 22:44,127.1,27.8,451655,56.9,56.2,42.2,44,220,225,461,450,50,1650.8
2024/5/6 22:45,126.2,33.75,461388,60.2,56.7,44.8,44.8,184,200,468,454,49.97,1776.1
2024/5/6 22:46,123,36.8,454349,56.7,56.4,43.6,42.6,213,211,450,434,50,1684.8
2024/5/6 22:47,127.5,35.06,457076,57.7,55.9,41.4,45.8,222,217,454,442,50,1675.9
2024/5/6 22:48,126.3,34.88,456647,55.4,57.2,39.1,41.9,218,240,464,448,50,1598.5
2024/5/6 22:49,124.1,29.47,455281,57,58.3,45.8,40.9,219,207,443,435,49.16,1707.3
2024/5/6 22:50,125.1,31.99,478997,55.8,56,42.9,44.4,236,212,457,438,50,1659.4
2024/5/6 22:51,123.6,34.84,450223,56,57,44.3,43.9,210,216,442,446,49.86,1692.2
2024/5/6 22:52,125.3,34.86,450215,57.6,58.3,47.6,43.3,215,212,457,458,50,1732.2
2024/5/6 22:53,125.8,36.88,461238,56.5,53.5,45.3,43.2,200,202,456,434,49.81,1700.4
2024/5/6 22:54,125.1,33.5,450989,63,59.6,38.2,45.3,203,229,440,451,50,1763.5
2024/5/6 22:55,124.9,34.9,453484,59.4,58.1,41.6,42.3,207,205,457,432,49.65,1719.1
2024/5/6 22:56,123.1,33.94,447189,59.9,58.2,40.3,42,221,217,446,451,50,1679.4
2024/5/6 22:57,126,31.45,459877,57.5,60,42.3,45,202,208,449,468,49.97,1744.5
2024/5/6 22:58,122.6,28.29,460044,57.9,59.6,43.5,45.6,226,204,461,454,49.62,1728.7
2024/5/6 22:59,125.6,35.03,453553,56.9,59,49.1,42.4,198,223,464,466,50,1745.3
2024/5/6 23:00,122.8,34.4,461858,63,58.3,46,46.5,219,214,456,451,49.82,1805.6
2024/5/6 23:01,125.6,32.44,441339,57.5,57.7,44.7,43.5,217,185,451,455,49.36,1748.9
2024/5/6 23:02,125.5,29.96,450614,56.5,56.6,44.9,43.3,214,214,460,441,50,1688.1
2024/5/6 23:03,126.1,35.6,454974,56.2,55.8,45,44.4,223,203,447,459,49.34,1689.2
2024/5/6 23:04,126.8,33.37,447021,58.4,58.5,40.5,44.2,202,192,462,444,50,1749
2024/5/6 23:05,127,35.45,442475,60.6,58.6,41.2,45.6,205,222,444,436,49.9,1747.3
2024/5/6 23:06,123,38.73,454066,59.9,58.1,44.9,48.7,199,202,448,451,50,1816.4
2024/5/6 23:07,125.4,28.74,462146,56.3,55.1,44,42,211,214,440,433,50,1662.8
2024/5/6 23:08,128.5,32.36,466916,56.2,52.5,44.6,43.3,209,222,450,459,50,1634.1
2024/5/6 23:09,125.6,33.6,452346,60.3,57.9,47.2,43.3,221,208,469,474,50,1754.1
2024/5/6 23:10,124.2,37.78,462655,62,54.1,42.6,47.9,215,214,469,448,50,1745.6
2024/5/6 23:11,125.3,30.07,461947,57.5,58.4,43.3,40.7,219,203,471,448,50,1683.8
2024/5/6 23:12,124.8,39.02,466669,60.2,61.7,44.5,43.7,208,224,443,457,49.75,1776.6
2024/5/6 23:13,123.6,34.53,454183,54.9,58.5,40.6,45.1,216,208,484,458,50,1661.6
2024/5/6 23:14,126.7,33.97,442662,56.1,56.9,41.1,46.2,232,217,465,453,50,1666.4
2024/5/6 23:15,126.3,33.73,457677,55.8,55.7,46.7,43.4,194,229,463,432,49.86,1699.4
2024/5/6 23:16,123.4,33.16,449070,58.6,56.7,43.4,46.5,189,188,454,465,50,1804.3
2024/5/6 23:17,125.2,36.89,451457,57.5,57.7,43,42.3,218,202,432,464,50,1686.9
2024/5/6 23:18,124.5,31.61,454901,58.3,60,44.5,43.1,200,209,443,436,50,1753.9
2024/5/6 23:19,122.9,35.16,454664,60.3,58.1,40.7,40.5,194,212,446,417,49.89,1736.5
2024/5/6 23:20,123.2,33.36,458573,56.5,57.2,43.4,45.7,217,218,449,484,49.82,1688.2
2024/5/6 23:21,123.4,32.43,463131,58,59.2,42.9,42.2,199,225,446,442,50,1713.6
2024/5/6 23:22,125.2,40.82,454630,55.2,60.8,44.7,43.6,229,202,451,434,49.99,1724.3
2024/5/6 23:23,124.6,35.42,460802,60.2,58.5,39.8,46.9,212,208,457,416,49.87,1750.2
2024/5/6 23:24,123.9,35.92,457820,60,58.2,42.4,42.1,208,224,452,445,50,1701.5
2024/5/6 23:25,124.7,37.25,465251,58.6,54.5,43.1,46.3,201,215,449,458,49.84,1721.4
2024/5/6 23:26,126.4,30.87,456324,58.1,55.1,43,46.1,213,190,448,474,50,1734.4
2024/5/6 23:27,125.8,38.82,457266,56.8,54.9,46.1,43.8,191,189,468,446,50,1747.2
2024/5/6 23:28,126.8,28.18,454968,55.1,57.5,42.4,43.9,181,205,446,429,49.71,1731
2024/5/6 23:29,124.9,32.55,456730,58.5,56.2,50.2,42.8,192,217,460,456,49.9,1763.1
2024/5/6 23:30,127.7,33.34,451826,59.4,56.9,45.5,43.8,224,217,451,454,50,1723.3
2024/5/6 23:31,125.8,35.96,451098,61.9,56.2,43,42.7,199,200,428,442,49.91,1767.1
2024/5/6 23:32,124.5,35.07,464430,57.1,56.4,45.2,47.3,193,218,479,447,49.91,1740.6
2024/5/6 23:33,125.4,34.13,449624,58.4,54.2,45.5,44.3,209,213,466,453,50,1696.1
2024/5/6 23:34,123.3,34.53,455802,60.1,58.3,43.4,46,237,197,478,461,50,1745.3
2024/5/6 23:35,124.8,32.13,466543,60.2,59.3,46.3,42.6,223,203,461,457,49.73,1762.2
2024/5/6 23:36,125.8,30.85,455664,56.7,58,42,46.7,201,187,451,454,50,1758.9
2024/5/6 23:37,126.1,36.43,465181,57.3,58.6,45.2,45.7,201,196,458,451,49.77,1784.3
2024/5/6 23:38,124.6,36.37,453888,56.9,58.8,43.8,44.9,201,188,445,474,50,1769.7
2024/5/6 23:39,129.3,38.61,450273,56.1,58.8,44.6,45.2,199,192,441,457,50,1772.2
2024/5/6 23:40,124.9,32.69,445989,60.9,59.6,44.5,44.1,217,230,476,464,49.64,1726.5
2024/5/6 23:41,122.6,36.42,469315,58,60.3,44,45.5,206,205,447,461,50,1763.6
